dataset_split,sample_name,region_id,area,perimeter,log_area,log_perimeter,circularity,bbox_min_row,bbox_max_row,bbox_min_col,bbox_max_col,bbox_width,bbox_height,bbox_area,extent,centroid_row,centroid_col
train,sample_0029,18,75,46,4.31748811353631,3.828641396489095,0.4454053856696304,101,113,119,127,9,13,117,0.6410256410256411,106.69333333333333,124.01333333333334
train,sample_0029,19,123,58,4.812184355372417,4.060443010546419,0.45947193387817425,113,127,114,127,14,15,210,0.5857142857142857,121.64227642276423,122.4308943089431
train,sample_0030,1,363,100,5.8944028342648505,4.605170185988092,0.456159253301238,0,19,0,29,30,20,600,0.605,9.586776859504132,12.683195592286502
train,sample_0030,2,8530,630,9.051344640485725,6.4457198193855785,0.27007090284828356,0,111,8,121,114,112,12768,0.6680764411027569,51.844314185228605,66.27280187573271
train,sample_0030,3,2,6,0.6931471805599453,1.791759469228055,0.6981317007977318,9,10,0,0,1,2,2,1.0,9.5,0.0
train,sample_0030,4,261,92,5.564520407322694,4.5217885770490405,0.38750268553257844,11,29,0,21,22,19,418,0.6244019138755981,21.75095785440613,9.873563218390805
train,sample_0030,5,196,68,5.278114659230517,4.219507705176107,0.5326575779442901,25,43,0,14,15,19,285,0.6877192982456141,33.94897959183673,6.362244897959184
train,sample_0030,6,925,158,6.829793737512425,5.062595033026967,0.4656262144801408,18,58,12,47,36,41,1476,0.6266937669376694,38.93837837837838,31.62918918918919
train,sample_0030,7,717,152,6.57507584059962,5.0238805208462765,0.38997955897227865,40,78,0,25,26,39,1014,0.7071005917159763,58.80892608089261,11.07391910739191
train,sample_0030,8,522,124,6.257667587882639,4.820281565605037,0.42661585982670963,0,36,104,127,24,37,888,0.5878378378378378,20.45402298850575,117.57471264367815
train,sample_0030,9,63,36,4.143134726391533,3.58351893845611,0.6108652381980154,33,41,119,127,9,9,81,0.7777777777777778,36.73015873015873,123.57142857142857
train,sample_0030,10,452,110,6.113682179832232,4.700480365792417,0.46942144774300376,37,68,107,127,21,32,672,0.6726190476190477,53.97787610619469,118.8716814159292
train,sample_0030,11,168,68,5.123963979403259,4.219507705176107,0.45656363823796303,70,91,0,11,12,22,264,0.6363636363636364,82.17261904761905,3.8392857142857144
train,sample_0030,12,59,38,4.07753744390572,3.6375861597263857,0.5134458907529025,73,82,7,15,9,10,90,0.6555555555555556,77.47457627118644,10.94915254237288
train,sample_0030,13,242,74,5.488937726156687,4.30406509320417,0.5553436246667129,92,107,0,19,20,16,320,0.75625,100.18595041322314,8.330578512396695
train,sample_0030,14,34,24,3.5263605246161616,3.1780538303479458,0.7417649320975901,106,110,0,6,7,5,35,0.9714285714285714,108.05882352941177,2.911764705882353
train,sample_0030,15,438,88,6.082218910376446,4.477336814478207,0.7107528834051289,108,127,0,23,24,20,480,0.9125,118.30365296803653,11.465753424657533
train,sample_0030,16,757,146,6.6293632534374485,4.983606621708336,0.4462724035968237,102,127,24,67,44,26,1144,0.6617132867132867,118.47556142668428,45.63936591809775
train,sample_0030,17,2564,276,7.849323818040561,5.62040086571715,0.4229701514284935,66,127,56,127,72,62,4464,0.5743727598566308,104.40717628705148,99.87597503900156
train,sample_0030,18,72,46,4.276666119016055,3.828641396489095,0.4275891702428452,118,127,65,77,13,10,130,0.5538461538461539,123.34722222222223,70.98611111111111
train,sample_0030,19,19,22,2.9444389791664403,3.091042453358316,0.493307937340546,121,127,124,127,4,7,28,0.6785714285714286,124.73684210526316,125.94736842105263
train,sample_0031,1,624,122,6.436150368369428,4.804021044733257,0.5268352098468236,0,39,0,20,21,40,840,0.7428571428571429,18.040064102564102,7.846153846153846
train,sample_0031,2,2992,316,8.003697339094368,5.755742213586912,0.3765280091147517,0,59,4,79,76,60,4560,0.656140350877193,24.703542780748663,41.99899732620321
train,sample_0031,3,146,68,4.983606621708336,4.219507705176107,0.39677554275442023,40,64,0,7,8,25,200,0.73,53.19178082191781,2.6232876712328768
train,sample_0031,4,1679,244,7.425953657077541,5.497168225293202,0.35438955021346835,54,103,0,55,56,50,2800,0.5996428571428571,78.29779630732578,26.745086360929125
train,sample_0031,5,263,112,5.572154032177765,4.718498871295094,0.26346902675195016,36,57,28,58,31,22,682,0.38563049853372433,47.70722433460076,42.049429657794676
train,sample_0031,6,7316,460,8.897819009510757,6.131226489483141,0.4344781068745355,0,127,45,127,83,128,10624,0.6886295180722891,71.23646801530892,93.23701476216512
train,sample_0031,7,250,86,5.521460917862246,4.454347296253507,0.42476915272982596,52,71,32,51,20,20,400,0.625,60.724,41.624
train,sample_0031,8,51,38,3.9318256327243257,3.6375861597263857,0.44382610895589875,0,5,72,84,13,6,78,0.6538461538461539,1.6274509803921569,76.98039215686275
train,sample_0031,9,61,34,4.110873864173311,3.5263605246161616,0.6631043317265654,0,7,86,94,9,8,72,0.8472222222222222,3.0327868852459017,89.63934426229508
train,sample_0031,10,646,120,6.470799503782602,4.787491742782046,0.5637413483941685,0,23,93,127,35,24,840,0.7690476190476191,9.523219814241486,112.1625386996904
train,sample_0031,11,17,20,2.833213344056216,2.995732273553991,0.5340707511102649,6,9,89,94,6,4,24,0.7083333333333334,7.764705882352941,91.88235294117646
train,sample_0031,12,1156,160,7.052721049232323,5.075173815233827,0.5674501730546564,85,127,0,31,32,43,1376,0.8401162790697675,107.34515570934256,14.5060553633218
train,sample_0031,13,1183,184,7.075808863978387,5.214935757608986,0.4390954760393106,96,127,27,79,53,32,1696,0.6975235849056604,115.34150464919696,51.36939983093829
train,sample_0032,1,1964,232,7.582738488914411,5.44673737166631,0.45853804783370644,0,56,0,50,51,57,2907,0.6756105951152391,23.269348268839103,19.852851323828922
train,sample_0032,2,183,68,5.209486152841421,4.219507705176107,0.497328248794924,0,13,34,53,20,14,280,0.6535714285714286,4.9890710382513666,42.885245901639344
train,sample_0032,3,2677,286,7.892452043520352,5.655991810819852,0.4112691835131242,0,51,37,115,79,52,4108,0.6516553067185978,22.052297347777362,75.42174075457602
train,sample_0032,4,6172,406,8.72777821348305,6.0063531596017325,0.4705260952208547,37,127,0,88,89,91,8099,0.7620693912828744,84.06383668178873,38.050226830849
train,sample_0032,5,4016,344,8.298041661371565,5.840641657373398,0.42646822934074535,0,107,68,127,60,108,6480,0.6197530864197531,63.94521912350598,105.18650398406375
train,sample_0032,6,230,76,5.438079308923196,4.330733340286331,0.5003921816659643,102,123,68,83,16,22,352,0.6534090909090909,111.90869565217392,74.64347826086957
train,sample_0032,7,1010,156,6.917705609835305,5.049856007249537,0.5215332971935718,104,127,76,125,50,24,1200,0.8416666666666667,116.46237623762376,102.26930693069306
train,sample_0032,8,48,34,3.871201010907891,3.5263605246161616,0.5217870151291006,122,127,65,75,11,6,66,0.7272727272727273,125.16666666666667,70.08333333333333
train,sample_0032,9,84,56,4.430816798843313,4.02535169073515,0.3365992128846207,105,127,123,127,5,23,115,0.7304347826086957,115.66666666666667,125.5
train,sample_0033,1,1097,180,7.00033446027523,5.19295685089021,0.42547248654172876,0,55,0,29,30,56,1680,0.6529761904761905,29.055606198723794,10.350045578851413
train,sample_0033,2,908,156,6.811244378601294,5.049856007249537,0.4688635978730329,0,25,12,61,50,26,1300,0.6984615384615385,9.30726872246696,35.27753303964758
train,sample_0033,3,23,22,3.1354942159291497,3.091042453358316,0.5971622399385557,22,25,25,31,7,4,28,0.8214285714285714,23.608695652173914,27.695652173913043
train,sample_0033,4,9251,472,9.132486932771318,6.156978985585555,0.5218125832799335,0,127,30,127,98,128,12544,0.7374840561224489,59.15403740136202,90.26959247648902
train,sample_0033,5,210,68,5.3471075307174685,4.219507705176107,0.5707045477974538,28,47,24,35,12,20,240,0.875,38.29047619047619,29.152380952380952
train,sample_0033,6,32,30,3.4657359027997265,3.4011973816621555,0.4468042885105484,53,60,0,6,7,8,56,0.5714285714285714,56.0,2.1875
train,sample_0033,7,15,18,2.70805020110221,2.8903717578961645,0.5817764173314431,56,60,3,6,4,5,20,0.75,58.0,4.4
train,sample_0033,8,1766,206,7.476472381163905,5.327876168789581,0.5229571709152205,56,117,0,35,36,62,2232,0.7912186379928315,84.04926387315969,15.234994337485844
train,sample_0033,9,4,8,1.3862943611198906,2.0794415416798357,0.7853981633974483,61,62,3,4,2,2,4,1.0,61.5,3.5
train,sample_0033,10,488,116,6.1903154058531475,4.7535901911063645,0.45573638970030295,46,68,16,50,35,23,805,0.6062111801242236,55.57377049180328,35.471311475409834
train,sample_0033,11,2590,310,7.859413154693583,5.736572297479192,0.3386774182225833,60,127,0,76,77,68,5236,0.4946524064171123,102.61853281853281,42.77606177606177
train,sample_0034,1,1932,258,7.566311014772463,5.552959584921617,0.3647351124773439,0,39,0,67,68,40,2720,0.7102941176470589,16.213768115942027,33.08540372670807
train,sample_0034,2,223,74,5.407171771460119,4.30406509320417,0.5117422657052767,14,32,0,17,18,19,342,0.652046783625731,23.95964125560538,6.515695067264574
train,sample_0034,3,378,96,5.934894195619588,4.564348191467836,0.5154175447295755,0,15,60,91,32,16,512,0.73828125,6.095238095238095,76.0026455026455
train,sample_0034,4,167,68,5.117993812416755,4.219507705176107,0.45384599753416566,19,35,50,66,17,17,289,0.5778546712802768,27.45508982035928,57.47305389221557
train,sample_0034,5,35,28,3.5553480614894135,3.332204510175204,0.5609986881410345,16,24,63,67,5,9,45,0.7777777777777778,19.742857142857144,65.34285714285714
train,sample_0034,6,2234,254,7.711548979629146,5.537334267018537,0.43513658553658613,32,94,0,51,52,63,3276,0.681929181929182,60.952999104744855,21.636078782452998
train,sample_0034,7,96,48,4.564348191467836,3.871201010907891,0.5235987755982988,32,43,12,23,12,12,144,0.6666666666666666,38.166666666666664,17.5
train,sample_0034,8,4781,360,8.472405008626103,5.886104031450156,0.4635788418769383,0,79,46,127,82,80,6560,0.728810975609756,42.844174858816146,89.95314787701318
train,sample_0034,9,17,18,2.833213344056216,2.8903717578961645,0.659346606308969,0,3,113,117,5,4,20,0.85,1.2352941176470589,115.17647058823529
train,sample_0034,10,20,20,2.995732273553991,2.995732273553991,0.6283185307179586,3,9,114,116,3,7,21,0.9523809523809523,6.15,114.95
train,sample_0034,11,123,52,4.812184355372417,3.9512437185814275,0.571621148508202,0,12,117,127,11,13,143,0.8601398601398601,5.439024390243903,122.26016260162602
train,sample_0034,12,3375,306,8.12415060330663,5.723585101952381,0.45294011729956646,76,127,0,87,88,52,4576,0.7375437062937062,106.02014814814815,39.845925925925926
train,sample_0034,13,3003,324,8.00736706798333,5.780743515792329,0.3594803665115893,66,127,52,127,76,62,4712,0.6373089983022071,97.51381951381951,100.07992007992009
train,sample_0035,1,2246,274,7.716906135298388,5.6131281063880705,0.37593995950571024,0,62,0,62,63,63,3969,0.5658856135046612,22.79073909171861,21.64559216384684
train,sample_0035,2,9122,526,9.118444357271645,6.26530121273771,0.41431288852008985,0,117,17,127,111,118,13098,0.6964422049167812,52.466673975005484,80.05875904406928
train,sample_0035,3,8,12,2.0794415416798357,2.4849066497880004,0.6981317007977318,56,57,0,3,4,2,8,1.0,56.5,1.5
train,sample_0035,4,16,16,2.772588722239781,2.772588722239781,0.7853981633974483,58,61,0,3,4,4,16,1.0,59.5,1.5
train,sample_0035,5,2628,296,7.873978379604501,5.69035945432406,0.37692227417978347,61,127,0,55,56,67,3752,0.7004264392324094,94.4189497716895,27.895357686453575
train,sample_0035,6,49,42,3.8918202981106265,3.7376696182833684,0.3490658503988659,89,98,0,8,9,10,90,0.5444444444444444,94.04081632653062,2.795918367346939
train,sample_0035,7,360,104,5.886104031450156,4.6443908991413725,0.418259376957221,94,117,0,19,20,24,480,0.75,105.80833333333334,8.808333333333334
train,sample_0035,8,143,58,4.962844630259907,4.060443010546419,0.534182817435601,114,127,0,12,13,14,182,0.7857142857142857,121.47552447552448,5.678321678321678
train,sample_0035,9,13,16,2.5649493574615367,2.772588722239781,0.6381360077604268,114,118,54,56,3,5,15,0.8666666666666667,116.0,54.84615384615385
train,sample_0035,10,780,144,6.659293919683638,4.969813299576001,0.47269333908179756,112,127,56,110,55,16,880,0.8863636363636364,119.89102564102564,82.5448717948718
train,sample_0035,11,1010,178,6.917705609835305,5.181783550292085,0.40058181796814685,74,127,99,127,29,54,1566,0.644955300127714,103.83366336633664,116.76633663366337
train,sample_0035,12,9,14,2.1972245773362196,2.6390573296152584,0.5770272220879212,120,123,107,109,3,4,12,0.75,121.44444444444444,108.33333333333333
train,sample_0036,1,5315,326,8.57828829077605,5.786897381366708,0.6284604220644266,0,79,0,79,80,80,6400,0.83046875,36.835183443085604,33.94637817497648
train,sample_0036,2,228,68,5.429345628954441,4.219507705176107,0.6196220804658069,0,11,66,87,22,12,264,0.8636363636363636,5.0964912280701755,77.83333333333333
train,sample_0036,3,6902,486,8.839566503657949,6.186208623900494,0.36720812367824607,10,127,44,127,84,118,9912,0.6963276836158192,81.82338452622429,88.05722978846711
train,sample_0036,4,1552,214,7.347299700743164,5.365976015021851,0.42586704501453043,0,55,86,127,42,56,2352,0.6598639455782312,21.840850515463917,111.69201030927834
train,sample_0036,5,51,32,3.9318256327243257,3.4657359027997265,0.6258641614573416,52,59,110,117,8,8,64,0.796875,55.509803921568626,112.86274509803921
train,sample_0036,6,692,136,6.539585955617669,4.912654885736052,0.47015184175694996,78,99,0,45,46,22,1012,0.6837944664031621,87.63294797687861,17.702312138728324
train,sample_0036,7,1553,196,7.347943823148687,5.278114659230517,0.5080063922350009,88,127,0,56,57,40,2280,0.6811403508771929,110.70508692852543,27.43915003219575
train,sample_0036,8,91,40,4.51085950651685,3.6888794541139363,0.7147123286916779,100,107,0,11,12,8,96,0.9479166666666666,103.32967032967034,5.241758241758242
train,sample_0037,1,410,90,6.016157159698354,4.499809670330265,0.6360755496157112,0,23,0,19,20,24,480,0.8541666666666666,10.582926829268292,8.234146341463415
train,sample_0037,2,98,50,4.584967478670572,3.912023005428146,0.49260172808287955,0,11,18,29,12,12,144,0.6805555555555556,5.173469387755102,22.6734693877551
train,sample_0037,3,3863,322,8.259199362666282,5.7745515455444085,0.46819074961681145,0,55,28,127,100,56,5600,0.6898214285714286,21.698162050220038,86.03675899559927
train,sample_0037,4,263,90,5.572154032177765,4.499809670330265,0.4080191940217855,8,29,12,32,21,22,462,0.5692640692640693,18.418250950570343,21.673003802281368
train,sample_0037,5,3264,334,8.090708716083997,5.811140992976701,0.36767752236785417,23,83,0,80,81,61,4941,0.660595021250759,50.443321078431374,34.33547794117647
train,sample_0037,6,177,72,5.176149732573829,4.276666119016055,0.42906010778193937,11,27,28,43,16,17,272,0.6507352941176471,18.45762711864407,36.101694915254235
train,sample_0037,7,3465,362,8.150467911624004,5.8916442118257715,0.33227369569575516,50,127,50,127,78,78,6084,0.5695266272189349,87.83520923520923,90.45569985569986
train,sample_0037,8,311,82,5.739792912179234,4.406719247264253,0.5812226741620616,40,62,110,127,18,23,414,0.751207729468599,50.42443729903537,119.44694533762058
train,sample_0037,9,608,122,6.410174881966167,4.804021044733257,0.5133266147225461,58,95,108,127,20,38,760,0.8,78.12335526315789,119.0032894736842
train,sample_0037,10,357,118,5.877735781779639,4.770684624465665,0.32219149018430226,68,105,0,17,18,38,684,0.5219298245614035,87.95798319327731,4.7478991596638656
train,sample_0037,11,76,40,4.330733340286331,3.6888794541139363,0.5969026041820606,68,77,11,20,10,10,100,0.76,71.97368421052632,15.5
train,sample_0037,12,2570,308,7.851661177889265,5.730099782973574,0.34044076234296544,74,127,8,94,87,54,4698,0.547041294167731,104.3307392996109,44.71906614785992
train,sample_0037,13,654,114,6.483107351457199,4.736198448394496,0.6323796846561172,100,127,0,28,29,28,812,0.8054187192118226,114.68195718654434,12.776758409785932
train,sample_0037,14,56,38,4.02535169073515,3.6375861597263857,0.48733847257902607,98,109,67,72,6,12,72,0.7777777777777778,103.66071428571429,69.30357142857143
train,sample_0037,15,212,66,5.356586274672012,4.189654742026425,0.6115864486327237,114,127,111,127,17,14,238,0.8907563025210085,120.85849056603773,119.32075471698113
train,sample_0038,1,3690,322,8.213381737034572,5.7745515455444085,0.4472233668356289,0,69,0,77,78,70,5460,0.6758241758241759,27.272628726287262,29.75311653116531
train,sample_0038,2,2605,306,7.865187954187467,5.723585101952381,0.3496026683156654,42,106,2,78,77,65,5005,0.5204795204795205,77.47447216890595,43.88176583493282
train,sample_0038,3,3339,322,8.113426639943654,5.7745515455444085,0.40468260755126423,20,93,56,123,68,74,5032,0.6635532591414944,52.344115004492366,88.03234501347708
train,sample_0038,4,664,136,6.498282149476434,4.912654885736052,0.4511283568303683,0,25,70,105,36,26,936,0.7094017094017094,11.426204819277109,86.74246987951807
train,sample_0038,5,187,78,5.231108616854587,4.356708826689592,0.38624446168395227,0,11,97,122,26,12,312,0.5993589743589743,3.764705882352941,110.6096256684492
train,sample_0038,6,548,132,6.306275286948016,4.882801922586371,0.39522331822020357,5,31,98,127,30,27,810,0.6765432098765433,19.005474452554743,114.91788321167883
train,sample_0038,7,43,30,3.7612001156935624,3.4011973816621555,0.6003932626860493,0,8,122,127,6,9,54,0.7962962962962963,3.4651162790697674,124.95348837209302
train,sample_0038,8,2,6,0.6931471805599453,1.791759469228055,0.6981317007977318,26,27,118,118,1,2,2,1.0,26.5,118.0
train,sample_0038,9,57,42,4.04305126783455,3.7376696182833684,0.4060561933211297,32,45,121,127,7,14,98,0.5816326530612245,38.421052631578945,125.28070175438596
train,sample_0038,10,175,70,5.1647859739235145,4.248495242049359,0.44879895051282753,43,62,115,127,13,20,260,0.6730769230769231,52.651428571428575,121.38857142857142
train,sample_0038,11,514,112,6.2422232654551655,4.718498871295094,0.5149166530437352,58,87,104,127,24,30,720,0.7138888888888889,74.31322957198444,117.42996108949416
train,sample_0038,12,77,46,4.343805421853684,3.828641396489095,0.4572828626208206,70,85,0,6,7,16,112,0.6875,77.23376623376623,2.2337662337662336
train,sample_0038,13,1673,222,7.422373700986824,5.402677381872279,0.426579377441419,80,127,0,58,59,48,2832,0.5907485875706214,107.25403466826062,21.98625224148237
train,sample_0038,14,106,48,4.663439094112067,3.871201010907891,0.5781403147231217,114,127,0,9,10,14,140,0.7571428571428571,121.64150943396227,3.9716981132075473
train,sample_0038,15,1706,256,7.441906728051625,5.545177444479562,0.32712140301661297,86,127,48,122,75,42,3150,0.5415873015873016,113.88511137162955,81.56740914419696
train,sample_0038,16,12,16,2.4849066497880004,2.772588722239781,0.5890486225480862,107,110,58,61,4,4,16,0.75,108.25,59.75
train,sample_0038,17,160,64,5.075173815233827,4.1588830833596715,0.4908738521234052,88,107,88,99,12,20,240,0.6666666666666666,96.3,92.3
train,sample_0038,18,225,74,5.41610040220442,4.30406509320417,0.5163318824380595,92,111,94,109,16,20,320,0.703125,101.8711111111111,101.68444444444444
train,sample_0038,19,337,96,5.820082930352362,4.564348191467836,0.459512467126632,84,107,108,127,20,24,480,0.7020833333333333,95.49258160237389,117.32344213649851
train,sample_0038,20,124,56,4.820281565605037,4.02535169073515,0.49688455235348766,100,114,116,127,12,15,180,0.6888888888888889,107.08870967741936,122.45967741935483
train,sample_0038,21,140,54,4.941642422609304,3.9889840465642745,0.6033236920474225,113,127,116,127,12,15,180,0.7777777777777778,121.34285714285714,122.27142857142857
train,sample_0039,1,135,56,4.90527477843843,4.02535169073515,0.5409630207074261,0,13,0,13,14,14,196,0.6887755102040817,5.592592592592593,5.222222222222222
train,sample_0039,2,608,140,6.410174881966167,4.941642422609304,0.3898139455882845,0,30,9,37,29,31,899,0.6763070077864294,12.764802631578947,23.967105263157894
train,sample_0039,3,305,112,5.720311776607412,4.718498871295094,0.30554392836252775,10,35,0,24,25,26,650,0.46923076923076923,22.003278688524592,10.40655737704918
train,sample_0039,4,4226,370,8.349011198176003,5.91350300563827,0.3879144062547981,24,127,0,63,64,104,6656,0.6349158653846154,79.33459536204448,27.10624704212021
train,sample_0039,5,391,108,5.968707559985366,4.68213122712422,0.42124922069739684,28,49,19,45,27,22,594,0.6582491582491582,38.42199488491048,31.869565217391305
train,sample_0039,6,9114,596,9.117566971823829,6.39024066706535,0.32242326297033214,0,127,32,127,96,128,12288,0.74169921875,56.12793504498573,89.26453807329383
train,sample_0039,7,8,12,2.0794415416798357,2.4849066497880004,0.6981317007977318,16,19,34,35,2,4,8,1.0,17.5,34.5
train,sample_0039,8,219,86,5.389071729816501,4.454347296253507,0.37209777779132763,20,37,38,57,20,18,360,0.6083333333333333,27.634703196347033,47.76255707762557
train,sample_0039,9,35,30,3.5553480614894135,3.4011973816621555,0.48869219055841223,30,37,55,61,7,8,56,0.625,33.51428571428571,58.05714285714286
train,sample_0039,10,42,32,3.7376696182833684,3.4657359027997265,0.5154175447295755,33,41,48,54,7,9,63,0.6666666666666666,36.666666666666664,50.333333333333336
train,sample_0039,11,410,92,6.016157159698354,4.5217885770490405,0.6087206937484949,107,127,0,23,24,21,504,0.8134920634920635,117.80731707317074,10.407317073170733
train,sample_0039,12,774,148,6.651571873589727,4.997212273764115,0.4440454188967312,104,127,40,89,50,24,1200,0.645,118.8062015503876,61.97157622739018
train,sample_0039,13,117,52,4.762173934797756,3.9512437185814275,0.5437371900443873,115,127,115,127,13,13,169,0.6923076923076923,120.97435897435898,121.78632478632478
train,sample_0040,1,3459,328,8.148734808937169,5.793013608384144,0.40402918607849103,0,42,0,93,94,43,4042,0.855764473033152,18.801387684301822,43.44174616941312
train,sample_0040,2,545,124,6.300785794663244,4.820281565605037,0.44541311035547276,40,70,0,23,24,31,744,0.7325268817204301,53.82385321100917,9.543119266055045
train,sample_0040,3,5,12,1.6094379124341003,2.4849066497880004,0.4363323129985824,45,46,3,6,4,2,8,0.625,45.2,4.2
train,sample_0040,4,203,74,5.313205979041787,4.30406509320417,0.4658460983774492,36,51,17,35,19,16,304,0.6677631578947368,44.0935960591133,26.098522167487683
train,sample_0040,5,7198,468,8.881558488638976,6.148468295917647,0.4129809321451408,35,127,20,127,108,93,10044,0.7166467542811629,81.84592942484024,83.88871908863574
train,sample_0040,6,3051,272,8.02322468471667,5.605802066295998,0.5182201117053665,60,127,0,60,61,68,4148,0.7355351976856316,98.72894133071124,25.171091445427727
train,sample_0040,7,104,52,4.6443908991413725,3.9512437185814275,0.48332194670612205,36,45,38,53,16,10,160,0.65,41.07692307692308,45.98076923076923
train,sample_0040,8,10,14,2.302585092994046,2.6390573296152584,0.641141357875468,5,8,76,78,3,4,12,0.8333333333333334,6.2,77.0
train,sample_0040,9,1715,204,7.44716835960004,5.318119993844216,0.5178615341125044,0,47,88,127,40,48,1920,0.8932291666666666,22.422157434402333,108.02915451895043
train,sample_0040,10,94,50,4.543294782270004,3.912023005428146,0.47249553509990494,36,44,80,93,14,9,126,0.746031746031746,39.38297872340426,86.69148936170212
train,sample_0041,1,94,46,4.543294782270004,3.828641396489095,0.5582414167059369,0,10,0,11,12,11,132,0.7121212121212122,3.9361702127659575,4.329787234042553
train,sample_0041,2,2333,284,7.75491027202143,5.648974238161206,0.36348619623214573,0,86,0,41,42,87,3654,0.6384783798576902,44.503214744963564,15.405486498071154
train,sample_0041,3,3382,332,8.126222529458525,5.805134968916488,0.38557360844972716,0,54,20,115,96,55,5280,0.640530303030303,19.59639266706091,67.0147841513897
train,sample_0041,4,482,120,6.1779441140506,4.787491742782046,0.42062434973063345,34,61,33,61,29,28,812,0.5935960591133005,45.066390041493776,47.86929460580913
train,sample_0041,5,7543,554,8.928375259853631,6.317164686747284,0.30884063895043345,5,127,35,127,93,123,11439,0.6594107876562637,80.39944319236378,88.63887047593795
train,sample_0041,6,96,44,4.564348191467836,3.784189633918261,0.6231258155880581,0,7,114,127,14,8,112,0.8571428571428571,3.4270833333333335,120.55208333333333
train,sample_0041,7,45,34,3.8066624897703196,3.5263605246161616,0.4891753266835318,8,14,114,123,10,7,70,0.6428571428571429,9.933333333333334,118.44444444444444
train,sample_0041,8,954,176,6.860663671448287,5.170483995038151,0.38701954952539547,70,105,15,62,48,36,1728,0.5520833333333334,86.23689727463312,36.067085953878404
train,sample_0041,9,906,154,6.80903930604298,5.0369526024136295,0.48006121507039173,82,127,0,26,27,46,1242,0.7294685990338164,106.67439293598234,9.928256070640177
train,sample_0041,10,55,40,4.007333185232471,3.6888794541139363,0.43196898986859655,94,104,18,26,9,11,99,0.5555555555555556,99.36363636363636,21.945454545454545
train,sample_0041,11,2,6,0.6931471805599453,1.791759469228055,0.6981317007977318,92,92,61,62,2,1,2,1.0,92.0,61.5
train,sample_0041,12,48,30,3.871201010907891,3.4011973816621555,0.6702064327658225,104,111,20,26,7,8,56,0.8571428571428571,107.60416666666667,22.520833333333332
train,sample_0041,13,88,50,4.477336814478207,3.912023005428146,0.4423362456254428,102,113,26,36,11,12,132,0.6666666666666666,108.04545454545455,30.704545454545453
train,sample_0041,14,103,52,4.634728988229636,3.9512437185814275,0.4786746202954862,112,125,20,30,11,14,154,0.6688311688311688,117.58252427184466,24.95145631067961
train,sample_0041,15,71,40,4.2626798770413155,3.6888794541139363,0.5576326960121883,112,122,30,38,9,11,99,0.7171717171717171,117.16901408450704,33.943661971830984
train,sample_0041,16,32,34,3.4657359027997265,3.5263605246161616,0.34785801008606704,119,127,29,36,8,9,72,0.4444444444444444,123.6875,32.1875
train,sample_0041,17,14,16,2.6390573296152584,2.772588722239781,0.6872233929727672,125,127,27,31,5,3,15,0.9333333333333333,126.07142857142857,29.142857142857142
train,sample_0041,18,35,28,3.5553480614894135,3.332204510175204,0.5609986881410345,99,106,34,39,6,8,48,0.7291666666666666,101.85714285714286,36.714285714285715
train,sample_0041,19,101,58,4.61512051684126,4.060443010546419,0.37728996196500486,107,127,121,127,7,21,147,0.6870748299319728,118.86138613861387,124.6930693069307
train,sample_0042,1,1484,210,7.302496423727326,5.3471075307174685,0.42286834448319754,0,51,0,46,47,52,2444,0.6072013093289689,26.50808625336927,21.07345013477089
train,sample_0042,2,685,130,6.529418838262226,4.867534450455582,0.5093469746056825,0,19,16,58,43,20,860,0.7965116279069767,7.700729927007299,36.455474452554746
train,sample_0042,3,6058,472,8.709134991587183,6.156978985585555,0.34170799151549425,0,127,57,127,71,128,9088,0.6665933098591549,54.409376031693625,101.3336084516342
train,sample_0042,4,558,148,6.324358962381311,4.997212273764115,0.3201257671115969,9,39,41,75,35,31,1085,0.5142857142857142,24.24910394265233,56.901433691756274
train,sample_0042,5,2648,294,7.881559917056899,5.683579767338681,0.3849755817810066,34,109,0,47,48,76,3648,0.7258771929824561,75.65219033232628,19.968277945619334
train,sample_0042,6,393,118,5.973809611869261,4.770684624465665,0.35468138835414786,38,64,31,59,29,27,783,0.5019157088122606,51.531806615776084,46.14758269720102
train,sample_0042,7,674,146,6.513230110912307,4.983606621708336,0.3973416116568813,29,59,49,87,39,31,1209,0.5574855252274608,42.16172106824926,70.13501483679525
train,sample_0042,8,729,138,6.591673732008658,4.927253685157205,0.4810378165232008,52,95,40,63,24,44,1056,0.6903409090909091,75.18655692729767,54.33744855967078
train,sample_0042,9,524,110,6.261491684321042,4.700480365792417,0.5441965456135708,104,127,0,26,27,24,648,0.808641975308642,116.97519083969466,11.666030534351146
train,sample_0042,10,25,26,3.2188758248682006,3.258096538021482,0.46473264106357887,103,110,22,26,5,8,40,0.625,106.92,24.0
train,sample_0042,11,585,112,6.371611847231857,4.718498871295094,0.586043272433045,104,127,24,53,30,24,720,0.8125,116.17094017094017,38.162393162393165
train,sample_0042,12,13,16,2.5649493574615367,2.772588722239781,0.6381360077604268,124,127,26,29,4,4,16,0.8125,125.84615384615384,27.46153846153846
train,sample_0042,13,2008,220,7.60489448081162,5.393627546352362,0.5213485990420087,80,127,48,107,60,48,2880,0.6972222222222222,107.19970119521912,75.30826693227091
train,sample_0043,1,8687,556,9.06958293425992,6.320768294250582,0.35312633121648124,0,127,0,82,83,128,10624,0.8176769578313253,58.94071601243237,34.44169448601358
